"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","SYMBOL","ENTREZID","plot_label"
"ENSG00000006757",251.014102709941,-0.000119528385673857,0.00653242622320025,0.552699984714582,0.99915848535134,"PNPLA4","8228","PNPLA4"
"ENSG00000006837",44.1102235409171,3.03918515780414e-05,0.00996220587555206,0.922702964403735,0.99915848535134,"CDKL3","51265","CDKL3"
"ENSG00000007001",62.4095093884643,-0.00077903107060339,0.0267168210897178,0.361993011753649,0.99915848535134,"UPP2","151531","UPP2"
"ENSG00000007038",25.9606442890519,0.000287664553854617,0.0277175522454524,0.783850950744757,0.99915848535134,"PRSS21","10942","PRSS21"
"ENSG00000007047",651.189893837762,-0.000218827674869386,0.00711386139104251,0.319665099516623,0.99915848535134,"MARK4","57787","MARK4"
"ENSG00000007080",134.294108337776,-0.000906112203372295,0.0242818172545561,0.19839975064371,0.99915848535134,"CCDC124","115098","CCDC124"
"ENSG00000007171",13.302227233052,0.000422563695686338,0.0217167751121386,0.561863098197129,0.99915848535134,"NOS2","4843","NOS2"
"ENSG00000007202",5267.43736426834,5.57551693940854e-05,0.00457259854771007,0.77968902417071,0.99915848535134,"BLTP2","9703","BLTP2"
"ENSG00000007216",10.8756842112693,-0.000699073017550146,0.0323562198803024,0.552477961003409,0.99915848535134,"SLC13A2","9058","SLC13A2"
"ENSG00000007237",3751.71302314209,4.37213390370124e-05,0.00792756479639821,0.856769641512029,0.99915848535134,"GAS7","8522","GAS7"
"ENSG00000007255",129.908183990205,-8.64420065715827e-05,0.00781312855453377,0.712887545361316,0.99915848535134,"TRAPPC6A","79090","TRAPPC6A"
"ENSG00000007264",30.2360318088599,-0.000529406836080077,0.0242512232467253,0.517449404349549,0.99915848535134,"MATK","4145","MATK"
"ENSG00000007306",7.03668430441098,-0.00358485973905338,0.0721347243475793,0.170347571938077,0.99915848535134,"CEACAM7","1087","CEACAM7"
"ENSG00000007312",53.5851291552009,0.00102569881473449,0.0302349987513119,0.28328347627986,0.99915848535134,"CD79B","974","CD79B"
"ENSG00000007314",18.9806035113994,-0.00189986754800044,0.0461026781440148,0.223437066504297,0.99915848535134,"SCN4A","6329","SCN4A"
"ENSG00000007341",565.534740496947,-0.000240028930966363,0.00574031997025077,0.272198642818764,0.99915848535134,"ST7L","54879","ST7L"
"ENSG00000007372",235.818731488558,-8.16420946144157e-05,0.0150773063558668,0.873002977963544,0.99915848535134,"PAX6","5080","PAX6"
"ENSG00000007376",120.953955593282,-0.000614421952045907,0.0218256725438552,0.355915881057533,0.99915848535134,"RPUSD1","113000","RPUSD1"
"ENSG00000007384",628.035357143202,-0.00047945848174881,0.0147305696669959,0.234683149694005,0.99915848535134,"RHBDF1","64285","RHBDF1"
"ENSG00000007392",1888.11858052408,-6.06197974326328e-05,0.00491790692615965,0.741738443428856,0.99915848535134,"LUC7L","55692","LUC7L"
"ENSG00000007402",358.834017332451,-0.000822368455254803,0.0285408042481671,0.378991309808684,0.99915848535134,"CACNA2D2","9254","CACNA2D2"
"ENSG00000007520",137.516181867924,-0.000420708439593737,0.0176651792441985,0.431541318881486,0.99915848535134,"TSR3","115939","TSR3"
"ENSG00000007541",272.806365515258,-0.00128846957485767,0.0311908212236518,0.17284581808559,0.99915848535134,"PIGQ","9091","PIGQ"
"ENSG00000007866",843.20064762951,-0.000147280514443167,0.0080592599795543,0.532632375516992,0.99915848535134,"TEAD3","7005","TEAD3"
"ENSG00000007908",507.498437980637,0.000685723157864596,0.0251116727036546,0.394358585590909,0.99915848535134,"SELE","6401","SELE"
"ENSG00000007923",817.397085448133,-0.000123919350340313,0.00527111839328021,0.51759251160351,0.99915848535134,"DNAJC11","55735","DNAJC11"
"ENSG00000007944",1276.46632441879,-0.000210022550271821,0.00897570682816112,0.411876475810544,0.99915848535134,"MYLIP","29116","MYLIP"
"ENSG00000007952",18.6778544165983,-0.000162143885746319,0.00884446312156323,0.528138824362234,0.99915848535134,"NOX1","27035","NOX1"
"ENSG00000007968",295.150902771616,9.6647717968047e-06,0.011932856792878,0.980145795723346,0.99915848535134,"E2F2","1870","E2F2"
"ENSG00000008018",2205.05104102777,6.86912460198595e-05,0.00568241752563592,0.710568936500968,0.99915848535134,"PSMB1","5689","PSMB1"
"ENSG00000008056",15.3450608675036,-0.00087828253556434,0.0241907336912145,0.212992515770882,0.99915848535134,"SYN1","6853","SYN1"
"ENSG00000008083",1835.46743608997,-2.50917415751119e-05,0.00717862749047053,0.909237732935282,0.99915848535134,"JARID2","3720","JARID2"
"ENSG00000008118",35.8539493950818,-0.000345889802290376,0.0161588038447553,0.481925079698464,0.99915848535134,"CAMK1G","57172","CAMK1G"
"ENSG00000008130",792.509754876414,-0.000181831257192082,0.0104121044830881,0.551630379158838,0.99915848535134,"NADK","65220","NADK"
"ENSG00000008196",3040.36784529169,6.16973748149437e-05,0.0165563593940517,0.914570892348471,0.99915848535134,"TFAP2B","7021","TFAP2B"
"ENSG00000008226",139.026507767906,-0.000731389931560599,0.0190652435159072,0.16585359577524,0.99915848535134,"DLEC1","9940","DLEC1"
"ENSG00000008256",1205.06880517035,5.30846122618463e-05,0.00547365710102979,0.770295514666084,0.99915848535134,"CYTH3","9265","CYTH3"
"ENSG00000008282",3088.42518069067,-1.95831675341637e-05,0.00647875129837651,0.922314079502063,0.99915848535134,"SYPL1","6856","SYPL1"
"ENSG00000008283",852.143766949689,-0.000485036541542405,0.0133830649207613,0.183825559023307,0.99915848535134,"CYB561","1534","CYB561"
"ENSG00000008294",5732.01075732999,1.8919871534147e-05,0.00468476522128209,0.919472289935366,0.99915848535134,"SPAG9","9043","SPAG9"
"ENSG00000008300",138.443534039064,3.38564103186894e-05,0.00725898802130766,0.878869974712877,0.99915848535134,"CELSR3","1951","CELSR3"
"ENSG00000008311",1424.80957647323,-0.000373471702451762,0.0113217400458955,0.230629902518731,0.99915848535134,"AASS","10157","AASS"
"ENSG00000008324",275.47704051283,0.000161876704135224,0.00669928139100504,0.434357891726463,0.99915848535134,"SS18L2","51188","SS18L2"
"ENSG00000008382",72.5327072412407,-0.000206689752877091,0.011500802019477,0.542916521027697,0.99915848535134,"MPND","84954","MPND"
"ENSG00000008394",1553.57102799126,-0.000735284073165623,0.0250712808745716,0.349186606204874,0.99915848535134,"MGST1","4257","MGST1"
"ENSG00000008405",665.869541405477,9.10481711533956e-05,0.00503977757948514,0.626539766719487,0.99915848535134,"CRY1","1407","CRY1"
"ENSG00000008438",10.980267348734,6.77275544715397e-05,0.0108655344152794,0.843700220570589,0.99915848535134,"PGLYRP1","8993","PGLYRP1"
"ENSG00000008441",2851.44250975656,-1.1971123471574e-05,0.00718704192840314,0.956735614808033,0.99915848535134,"NFIX","4784","NFIX"
"ENSG00000008516",42.0882028837338,0.000336713864927427,0.0168604425795632,0.522619158950138,0.99915848535134,"MMP25","64386","MMP25"
"ENSG00000008517",146.684002015558,0.00102954616374749,0.0319461955332719,0.324193868799941,0.99915848535134,"IL32","9235","IL32"
"ENSG00000008710",1251.34369614051,-0.00145386003496308,0.0345177277864254,0.174668974819968,0.99915848535134,"PKD1","5310","PKD1"
"ENSG00000008735",80.2905918032585,-0.00117920101696977,0.0329152159288569,0.261317463554371,0.99915848535134,"MAPK8IP2","23542","MAPK8IP2"
"ENSG00000008838",1184.97657599007,2.66328682335585e-05,0.00576977477720634,0.885545932228245,0.99915848535134,"MED24","9862","MED24"
"ENSG00000008869",2757.97494020321,-9.12102473200872e-05,0.00518496327618764,0.623229477506682,0.99915848535134,"HEATR5B","54497","HEATR5B"
"ENSG00000008988",10768.1718921739,-5.93309777620532e-05,0.00538179518750733,0.74384260276054,0.99915848535134,"RPS20","6224","RPS20"
"ENSG00000009307",15651.27364961,3.65694881314911e-05,0.00497285221365074,0.839221358796434,0.99915848535134,"CSDE1","7812","CSDE1"
"ENSG00000009335",3461.34370831845,-9.88844653047176e-05,0.00554999588138356,0.596765890696152,0.99915848535134,"UBE3C","9690","UBE3C"
"ENSG00000009413",4169.87605009327,2.53547326137317e-05,0.00495205763366121,0.88778747000257,0.99915848535134,"REV3L","5980","REV3L"
"ENSG00000009724",189.288025103581,-9.91273009956026e-05,0.00662716977322173,0.625012656225333,0.99915848535134,"MASP2","10747","MASP2"
"ENSG00000009765",20.9561420403222,-0.00137735398744604,0.0402204443798384,0.318388579286835,0.99915848535134,"IYD","389434","IYD"
"ENSG00000009780",548.652680826506,-0.000212938637117226,0.00615520012991393,0.313189940444103,0.99915848535134,"FAM76A","199870","FAM76A"
"ENSG00000009790",1324.23255965532,-0.000582166865492622,0.0182452181364432,0.258288338540938,0.99915848535134,"TRAF3IP3","80342","TRAF3IP3"
"ENSG00000009830",629.677047631372,4.65915130779063e-05,0.00574093328898358,0.80108385530177,0.99915848535134,"POMT2","29954","POMT2"
"ENSG00000009844",1434.03753062225,6.61390411299923e-05,0.0055917060642668,0.719083046444904,0.99915848535134,"VTA1","51534","VTA1"
"ENSG00000009950",40.08008295454,-0.000540255667205403,0.0277462808465885,0.585606351407705,0.99915848535134,"MLXIPL","51085","MLXIPL"
"ENSG00000010017",1987.87665993829,-0.000106569948511761,0.00616048607265823,0.583464806513958,0.99915848535134,"RANBP9","10048","RANBP9"
"ENSG00000010030",118.280385180225,8.43949938436814e-05,0.0122991720133969,0.831630386556253,0.99915848535134,"ETV7","51513","ETV7"
"ENSG00000010072",662.578967200176,-0.000387026808873384,0.0106775203878551,0.194713462004938,0.99915848535134,"SPRTN","83932","SPRTN"
"ENSG00000010165",660.293446973581,-9.16420949260887e-06,0.00492197155792466,0.959267416479591,0.99915848535134,"METTL13","51603","METTL13"
"ENSG00000010219",278.066718208097,0.000278708776819789,0.00900640583622675,0.278063315756283,0.99915848535134,"DYRK4","8798","DYRK4"
"ENSG00000010244",7302.43254843967,1.33209105232489e-05,0.00454640886867771,0.946083982517034,0.99915848535134,"ZNF207","7756","ZNF207"
"ENSG00000010256",2304.06168117378,-0.000146662920300004,0.00905232047049419,0.58109159842911,0.99915848535134,"UQCRC1","7384","UQCRC1"
"ENSG00000010270",509.312103029669,7.67975169377925e-05,0.00631547983793837,0.695459994611462,0.99915848535134,"STARD3NL","83930","STARD3NL"
"ENSG00000010278",4421.03399151648,4.4390124357796e-05,0.00579802629618301,0.811182149209274,0.99915848535134,"CD9","928","CD9"
"ENSG00000010282",4.23752333978754,-0.000408211140368448,0.0349209297552574,0.764751954639143,0.99915848535134,"HHATL","57467","HHATL"
"ENSG00000010295",174.522196199541,0.000536247575953221,0.0173726571151295,0.273381174828887,0.99915848535134,"IFFO1","25900","IFFO1"
"ENSG00000010310",53.4796411750485,-0.000180991680217958,0.0153670835671691,0.720522773345399,0.99915848535134,"GIPR","2696","GIPR"
"ENSG00000010318",224.686709554953,4.37109326880547e-05,0.00578217340671786,0.813738851436044,0.99915848535134,"PHF7","51533","PHF7"
"ENSG00000010322",4009.53798210995,-0.000259431094243741,0.0104788977310506,0.377572923269866,0.99915848535134,"NISCH","11188","NISCH"
"ENSG00000010327",1318.1873179728,0.000244350550747514,0.0164277359358719,0.648547031915627,0.99915848535134,"STAB1","23166","STAB1"
"ENSG00000010361",127.372791310528,-3.88907712932903e-05,0.00658545309989567,0.848202876290027,0.99915848535134,"FUZ","80199","FUZ"
"ENSG00000010379",10.8804186531066,0.000233584879909747,0.0187231902535736,0.716176132176803,0.99915848535134,"SLC6A13","6540","SLC6A13"
"ENSG00000010404",1884.33462863168,0.000236811766147681,0.00797109632384001,0.312853205118646,0.99915848535134,"IDS","3423","IDS"
"ENSG00000010438",244.727361021858,-0.000717691965467109,0.0292347675191922,0.476890846213066,0.99915848535134,"PRSS3","5646","PRSS3"
"ENSG00000010539",272.816993205305,0.000134651817268706,0.00511449254043064,0.491643312469703,0.99915848535134,"ZNF200","7752","ZNF200"
"ENSG00000010626",145.501460858563,-0.000182244849301187,0.00955212099017719,0.5093043700208,0.99915848535134,"LRRC23","10233","LRRC23"
"ENSG00000010704",258.558043010498,7.48952194465009e-05,0.00568204958224199,0.686447994786245,0.99915848535134,"HFE","3077","HFE"
"ENSG00000010803",1043.61488192372,1.53679471287222e-05,0.00577834289981006,0.933826511183155,0.99915848535134,"SCMH1","22955","SCMH1"
"ENSG00000010810",1888.34901666555,9.6361106956427e-05,0.00864240396306555,0.710919729443869,0.99915848535134,"FYN","2534","FYN"
"ENSG00000010818",3044.99903565333,-4.23185899403561e-05,0.00556899949330961,0.816439381864902,0.99915848535134,"HIVEP2","3097","HIVEP2"
"ENSG00000011007",1402.17017703753,-3.94033836866238e-05,0.00554095114109193,0.828449479120422,0.99915848535134,"ELOA","6924","ELOA"
"ENSG00000011009",539.27549169381,-8.62506905557163e-05,0.00833418410866392,0.731373467252254,0.99915848535134,"LYPLA2","11313","LYPLA2"
"ENSG00000011021",658.840889920127,0.000163581652074047,0.00606397490907321,0.414341439807299,0.99915848535134,"CLCN6","1185","CLCN6"
"ENSG00000011083",5.90655510322996,0.00157075083035451,0.0367905501131936,0.175301027689818,0.99915848535134,"SLC6A7","6534","SLC6A7"
"ENSG00000011105",1244.16504092135,0.000330051464064167,0.0101396460593111,0.243852332499244,0.99915848535134,"TSPAN9","10867","TSPAN9"
"ENSG00000011114",2196.7748124821,-6.77420670239184e-06,0.00465426019839378,0.971308146515846,0.99915848535134,"BTBD7","55727","BTBD7"
"ENSG00000011132",108.52314856943,-0.000393268994481926,0.0142818396341899,0.326001224403058,0.99915848535134,"APBA3","9546","APBA3"
"ENSG00000011143",490.033059651963,6.98496645675587e-05,0.00629115299187756,0.721091912490393,0.99915848535134,"MKS1","54903","MKS1"
"ENSG00000011198",2329.59869993309,-0.000907172264786848,0.0303030191974295,0.363509983929712,0.99915848535134,"ABHD5","51099","ABHD5"
"ENSG00000011201",1476.45584996274,-0.000216894109232609,0.0156348874056512,0.669770701299421,0.99915848535134,"ANOS1","3730","ANOS1"
"ENSG00000011258",2305.37110726063,0.000134686761135008,0.00546390940206136,0.485203218581807,0.99915848535134,"MBTD1","54799","MBTD1"
"ENSG00000011275",1801.38894071937,-1.15927414300929e-05,0.0049296433690755,0.948471695678139,0.99915848535134,"RNF216","54476","RNF216"
"ENSG00000011304",2708.49310795455,-0.00014280705369705,0.00713270496285883,0.504035088275318,0.99915848535134,"PTBP1","5725","PTBP1"
"ENSG00000011332",15.4141964717429,-0.000439491979816561,0.0151078037408779,0.297603798096058,0.99915848535134,"DPF1","8193","DPF1"
"ENSG00000011376",839.873780296596,0.000105231782018278,0.00593190428368462,0.581829208588283,0.99915848535134,"LARS2","23395","LARS2"
"ENSG00000011405",4409.64911591614,-2.60649139513936e-05,0.0045685929593322,0.894056290086327,0.99915848535134,"PIK3C2A","5286","PIK3C2A"
"ENSG00000011426",1226.01589350855,0.000230246379823047,0.0102741721330275,0.429818414567433,0.99915848535134,"ANLN","54443","ANLN"
"ENSG00000011478",105.417541704786,3.35822327198034e-05,0.00611631928358691,0.861142050975591,0.99915848535134,"QPCTL","54814","QPCTL"
"ENSG00000011485",713.59853278067,-0.000149409270601462,0.00649086912838757,0.461331808510924,0.99915848535134,"PPP5C","5536","PPP5C"
"ENSG00000011566",1839.92263075446,-0.000196785768727842,0.00485218542165936,0.374467727273454,0.99915848535134,"MAP4K3","8491","MAP4K3"
"ENSG00000011590",49.9770953097377,-2.54391083296421e-05,0.00883439662326998,0.925886129532532,0.99915848535134,"ZBTB32","27033","ZBTB32"
"ENSG00000011638",764.888064920444,-0.000146511950516553,0.00904542143908987,0.581198023635608,0.99915848535134,"LDAF1","57146","LDAF1"
"ENSG00000011677",51.6507009028435,0.00113223351046427,0.0290347089946088,0.194724644601825,0.99915848535134,"GABRA3","2556","GABRA3"
"ENSG00000012048",932.2214641226,0.000177806926126025,0.00703969981165444,0.405603244084916,0.99915848535134,"BRCA1","672","BRCA1"
"ENSG00000012171",542.391591621149,-0.0012512835198688,0.0355999016887354,0.284698589969585,0.99915848535134,"SEMA3B","7869","SEMA3B"
"ENSG00000012174",610.59581569405,0.000158850336603722,0.005032097869337,0.436112721115135,0.99915848535134,"MBTPS2","51360","MBTPS2"
"ENSG00000012211",167.119974511536,-0.000214105371502778,0.0108438733610098,0.495110873632931,0.99915848535134,"PRICKLE3","4007","PRICKLE3"
"ENSG00000012223",688.738585781136,-0.00175956747968072,0.0493472609940567,0.318419421260019,0.99915848535134,"LTF","4057","LTF"
"ENSG00000012232",1400.83218253828,-0.000107518100618533,0.00675737327631645,0.601026615704895,0.99915848535134,"EXTL3","2137","EXTL3"
"ENSG00000012660",2425.58936119773,-0.000707307511511679,0.0239712053984886,0.338960911137658,0.99915848535134,"ELOVL5","60481","ELOVL5"
"ENSG00000012779",303.771312841986,0.000634377946207976,0.0195179359463328,0.253807115447454,0.99915848535134,"ALOX5","240","ALOX5"
"ENSG00000012817",2049.57394261592,-0.000169548086392288,0.0275664872220085,0.872561570601111,0.99915848535134,"KDM5D","8284","KDM5D"
"ENSG00000012822",3748.84372640465,1.54561500931806e-05,0.00689073595211399,0.941885306857519,0.99915848535134,"CALCOCO1","57658","CALCOCO1"
"ENSG00000012963",871.624106619027,4.07254477650565e-05,0.00494194642812184,0.822034734829807,0.99915848535134,"UBR7","55148","UBR7"
"ENSG00000012983",2597.49490853622,-4.28041202218079e-05,0.00477704656633063,0.817369197615174,0.99915848535134,"MAP4K5","11183","MAP4K5"
"ENSG00000013275",1112.98850899404,-4.61464654804957e-05,0.00711794505244596,0.831940188647641,0.99915848535134,"PSMC4","5704","PSMC4"
"ENSG00000013288",783.9503674345,-9.97063427361411e-06,0.00575257612592423,0.95692355422884,0.99915848535134,"MAN2B2","23324","MAN2B2"
"ENSG00000013293",8.04876623429309,-0.000948467723621769,0.0274514940051057,0.258063610465002,0.99915848535134,"SLC7A14","57709","SLC7A14"
"ENSG00000013297",53.9506566706628,-0.000656953020032553,0.0207006200866192,0.274274308794864,0.99915848535134,"CLDN11","5010","CLDN11"
"ENSG00000013306",938.911433426348,-0.000326446543610864,0.013922178163125,0.417418157293767,0.99915848535134,"SLC25A39","51629","SLC25A39"
"ENSG00000013364",1384.0581345383,8.97570066342791e-05,0.00965960584216192,0.761749632476793,0.99915848535134,"MVP","9961","MVP"
"ENSG00000013374",1069.98112927694,0.000111638481407472,0.00600997515034192,0.562272175976264,0.99915848535134,"NUB1","51667","NUB1"
"ENSG00000013375",1428.79904156607,3.44454216376884e-05,0.00517579710142974,0.847388682576485,0.99915848535134,"PGM3","5238","PGM3"
"ENSG00000013392",268.920248556997,-6.28581328180314e-06,0.00647101886697756,0.975018884479205,0.99915848535134,"RWDD2A","112611","RWDD2A"
"ENSG00000013503",781.040911696505,-8.56797316479594e-05,0.00684164345027025,0.680473503369301,0.99915848535134,"POLR3B","55703","POLR3B"
"ENSG00000013561",1141.71315594197,-0.000225340501574794,0.00638515864667919,0.294335416970617,0.99915848535134,"RNF14","9604","RNF14"
"ENSG00000013563",107.10221747383,-7.62939802854659e-05,0.00915933564177806,0.785440604352624,0.99915848535134,"DNASE1L1","1774","DNASE1L1"
"ENSG00000013573",842.627402089375,-8.48406160670323e-05,0.0084094201258973,0.738218616993685,0.99915848535134,"DDX11","1663","DDX11"
"ENSG00000013583",338.488837811131,-0.000206045556310618,0.00621084194292503,0.325985081931365,0.99915848535134,"HEBP1","50865","HEBP1"
"ENSG00000013619",285.306675459885,-0.000341593093081721,0.0183230493819508,0.564435552401523,0.99915848535134,"MAMLD1","10046","MAMLD1"
"ENSG00000013725",176.823392350389,0.00134463542501358,0.0354083965741791,0.236003084882524,0.99915848535134,"CD6","923","CD6"
"ENSG00000014123",2012.86060386591,0.000150314003360877,0.00575756546445027,0.443991102134868,0.99915848535134,"UFL1","23376","UFL1"
"ENSG00000014138",551.567865770616,0.000164175786577631,0.00624981392351275,0.416319917608964,0.99915848535134,"POLA2","23649","POLA2"
"ENSG00000014164",228.29893480315,-0.000219367297349647,0.0120512842846985,0.539638354667674,0.99915848535134,"ZC3H3","23144","ZC3H3"
"ENSG00000014216",2831.96771609123,-0.000175264122483701,0.0100316114135921,0.550325892571316,0.99915848535134,"CAPN1","823","CAPN1"
"ENSG00000014257",1431.87153266682,-0.000203566789666983,0.0174473081678024,0.730968511978241,0.99915848535134,"ACP3","55","ACP3"
"ENSG00000014641",2570.14005878289,-0.000201026463804646,0.00773933289881756,0.377407506335693,0.99915848535134,"MDH1","4190","MDH1"
"ENSG00000014824",2424.83254909401,-0.000104569630203953,0.00511881382177412,0.579662527394282,0.99915848535134,"SLC30A9","10463","SLC30A9"
"ENSG00000014914",739.978477566275,-3.78668306410829e-05,0.00679280191011378,0.856027083728212,0.99915848535134,"MTMR11","10903","MTMR11"
"ENSG00000014919",1202.98626897649,-4.77079501173699e-05,0.00435004977623291,0.841016729657899,0.99915848535134,"COX15","1355","COX15"
"ENSG00000015133",764.442527225116,-9.11329331554111e-05,0.0097951634925139,0.761844247475531,0.99915848535134,"CCDC88C","440193","CCDC88C"
"ENSG00000015153",836.505616367865,7.63120874574827e-05,0.00481410406791331,0.687080576640123,0.99915848535134,"YAF2","10138","YAF2"
"ENSG00000015171",3147.28350782084,-2.42967686301886e-05,0.0050923054185731,0.891741563748467,0.99915848535134,"ZMYND11","10771","ZMYND11"
"ENSG00000015285",80.2013267322608,0.000978747993026497,0.0281944783211977,0.258844330438041,0.99915848535134,"WAS","7454","WAS"
"ENSG00000015413",29.4030828965252,0.000232822363954739,0.0317568368265142,0.851258775648381,0.99915848535134,"DPEP1","1800","DPEP1"
"ENSG00000015479",10308.8290438909,0.00012300406303018,0.00498229205603184,0.529008684521463,0.99915848535134,"MATR3","9782","MATR3"
"ENSG00000015520",9.54214623751029,-0.000653828521118206,0.0219185540892115,0.319858670771431,0.99915848535134,"NPC1L1","29881","NPC1L1"
"ENSG00000015532",705.284711867033,-8.11036076296845e-05,0.0079160304769169,0.73391973735065,0.99915848535134,"XYLT2","64132","XYLT2"
"ENSG00000015676",2235.33195308287,-9.17453051221036e-05,0.00558370336861422,0.622232716099034,0.99915848535134,"NUDCD3","23386","NUDCD3"
"ENSG00000016082",3.80958597552093,-0.00257934421172143,0.0609523492692497,0.239030505965675,0.99915848535134,"ISL1","3670","ISL1"
"ENSG00000016391",121.782805732368,0.000270780721334982,0.0140721620715517,0.524188254955465,0.99915848535134,"CHDH","55349","CHDH"
"ENSG00000016402",593.966408809226,-0.000511758175215135,0.0207206998516996,0.429500871626532,0.99915848535134,"IL20RA","53832","IL20RA"
"ENSG00000016602",389.900907425393,0.000549460417176587,0.0309065007760394,0.631518273697925,0.99915848535134,"CLCA4","22802","CLCA4"
"ENSG00000016864",1124.22901573115,0.000166072512716071,0.00642001401693501,0.415582649167864,0.99915848535134,"GLT8D1","55830","GLT8D1"
"ENSG00000017260",4947.86461524567,-7.04479770590514e-05,0.00524861068733322,0.699255984163547,0.99915848535134,"ATP2C1","27032","ATP2C1"
"ENSG00000017427",476.13689296381,0.0010902408876703,0.030199683522304,0.244366399745748,0.99915848535134,"IGF1","3479","IGF1"
"ENSG00000017483",894.343677066244,0.000359785066582456,0.0150625402419546,0.413354540255,0.99915848535134,"SLC38A5","92745","SLC38A5"
"ENSG00000017797",2025.95663852651,-0.000543660778264476,0.0151164099740513,0.186935557799011,0.99915848535134,"RALBP1","10928","RALBP1"
"ENSG00000018236",1847.31784241735,0.000102080615589622,0.0125057458839148,0.799809856191738,0.99915848535134,"CNTN1","1272","CNTN1"
"ENSG00000018280",117.351092014111,0.00138604966350342,0.0339047100054261,0.188137267913372,0.99915848535134,"SLC11A1","6556","SLC11A1"
"ENSG00000018510",1632.73657909835,0.000125125784386634,0.00626164116272491,0.525905117177708,0.99915848535134,"AGPS","8540","AGPS"
"ENSG00000018610",536.693014363772,-5.76318195503463e-05,0.00449101058701885,0.782518058140929,0.99915848535134,"STEEP1","63932","STEEP1"
"ENSG00000018699",736.268619423932,-0.000351403063675794,0.00534573832045667,0.173666546172005,0.99915848535134,"TTC27","55622","TTC27"
"ENSG00000018869",118.512462770215,6.22230958667828e-05,0.0077398707660414,0.791113502643525,0.99915848535134,"ZNF582","147948","ZNF582"
"ENSG00000019102",30.4778343730139,0.000557823456784749,0.0196681119886712,0.337900912929339,0.99915848535134,"VSIG2","23584","VSIG2"
"ENSG00000019144",2976.15017954755,1.38208456533387e-05,0.00961120081434774,0.963401851260235,0.99915848535134,"PHLDB1","23187","PHLDB1"
"ENSG00000019186",119.519891472527,-0.000107481492062451,0.0215908558864533,0.892049729086114,0.99915848535134,"CYP24A1","1591","CYP24A1"
"ENSG00000019485",298.333113406055,-0.000211094520412529,0.010939326808445,0.506688219205127,0.99915848535134,"PRDM11","56981","PRDM11"
"ENSG00000019505",48.1051826556037,-0.00124799386429082,0.0397709327113113,0.371226736764625,0.99915848535134,"SYT13","57586","SYT13"
"ENSG00000019549",1005.86630635509,1.24267322855406e-05,0.00565119630991396,0.945821519360315,0.99915848535134,"SNAI2","6591","SNAI2"
"ENSG00000019582",8742.64846795395,0.0014176894089897,0.0343820462062052,0.185276514030966,0.99915848535134,"CD74","972","CD74"
"ENSG00000019991",215.915755095291,0.000233834666663898,0.0170789823369681,0.680645040498643,0.99915848535134,"HGF","3082","HGF"
"ENSG00000019995",2009.56283295959,-5.72295757687567e-05,0.00504081267898411,0.752757103805012,0.99915848535134,"ZRANB1","54764","ZRANB1"
"ENSG00000020129",279.908372986618,-0.000110438047528198,0.00924968272688335,0.691571803137914,0.99915848535134,"NCDN","23154","NCDN"
"ENSG00000020181",363.478401705188,0.000455210115864336,0.0189347605155082,0.434187166454923,0.99915848535134,"ADGRA2","25960","ADGRA2"
"ENSG00000020256",424.444533116142,-0.000140685282863936,0.00702398201696464,0.505849224122094,0.99915848535134,"ZFP64","55734","ZFP64"
"ENSG00000020426",538.145563799663,5.24223585769045e-05,0.0052530425240651,0.7714209927209,0.99915848535134,"MNAT1","4331","MNAT1"
"ENSG00000020633",307.967298321835,0.000323469898843774,0.0140002652758862,0.426219565767209,0.99915848535134,"RUNX3","864","RUNX3"
"ENSG00000020922",1523.50042359051,5.07728967654616e-05,0.00661542553624599,0.80307546942948,0.99915848535134,"MRE11","4361","MRE11"
"ENSG00000021300",61.8895576389909,-2.76266485883829e-05,0.0103700882820452,0.932947569222768,0.99915848535134,"PLEKHB1","58473","PLEKHB1"
"ENSG00000021355",1139.57383323608,3.8105912909853e-05,0.0123581393198711,0.924832705029473,0.99915848535134,"SERPINB1","1992","SERPINB1"
"ENSG00000021488",12.09494155924,-0.000821048453858606,0.0257088993936443,0.29832504405325,0.99915848535134,"SLC7A9","11136","SLC7A9"
"ENSG00000021574",1372.30846669249,0.000147768209379772,0.00529280046859363,0.452955541944869,0.99915848535134,"SPAST","6683","SPAST"
"ENSG00000021645",499.226469052363,6.78281707277931e-05,0.0157423320790276,0.90005932894076,0.99915848535134,"NRXN3","9369","NRXN3"
"ENSG00000021776",2693.51560119225,-0.000125257447759934,0.00550808921972292,0.512104540143467,0.99915848535134,"AQR","9716","AQR"
"ENSG00000021826",543.623180323046,4.30302304072917e-05,0.0119919209659219,0.911961358393,0.99915848535134,"CPS1","1373","CPS1"
"ENSG00000022277",1156.3181765079,-3.09567749811935e-05,0.00470163089300341,0.86867244507538,0.99915848535134,"RTF2","51507","RTF2"
"ENSG00000022355",14.1354262267765,0.000221225728965359,0.0418269796993057,0.895314022534057,0.99915848535134,"GABRA1","2554","GABRA1"
"ENSG00000022556",342.734410304242,0.00320216049379778,0.0683996063784015,0.195043011380242,0.99915848535134,"NLRP2","55655","NLRP2"
"ENSG00000022567",265.405049845046,-0.000457455047862801,0.0200613843856826,0.471478379814422,0.99915848535134,"SLC45A4","57210","SLC45A4"
