"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000169255",527.124191353861,0.476312167066067,0.228546254648093,2.08409526465212,0.0371515027126455,0.221451078818823
"ENSG00000169258",196.495288417211,-0.159468054902874,0.404630909729041,-0.394107447228045,0.693501712968432,0.854732435051384
"ENSG00000169271",135.592303335241,1.9298987962084,0.883303627632172,2.18486456506669,0.0288987783282131,0.19881046506313
"ENSG00000169282",362.765168999902,0.292403497773809,0.297908130990506,0.98152238007605,0.326335203540122,0.607125529863332
"ENSG00000169288",419.418052482621,-0.292901236165649,0.17092642498537,-1.71361002952422,0.0866003703307229,0.331543357395883
"ENSG00000169291",228.714729345071,0.143899385788649,0.483885158666645,0.297383342330991,0.766173859649488,0.894016459909404
"ENSG00000169299",2007.48046821192,-0.933446555128561,0.386617091866494,-2.41439546974529,0.0157613447534022,0.150330063074766
"ENSG00000169302",326.771405350161,1.35787977410193,0.471196456710092,2.88176991733489,0.00395448375480809,0.0767878114179899
"ENSG00000169306",9.90365342143516,-0.171398995359141,0.52136385191702,-0.328751206530562,0.742343746362875,0.880893042719594
"ENSG00000169313",47.5222432263482,1.48247644270126,0.462923049928225,3.20242520421291,0.00136275684107735,0.0459376621396613
"ENSG00000169314",12.5666538995309,1.09530713780164,0.486285757030776,2.25239403368403,0.0242973824327654,0.183136164870438
"ENSG00000169330",113.099544539131,1.05308903440036,0.416210536159165,2.53018350789093,0.0114002884107248,0.126485291106459
"ENSG00000169359",1279.12794749181,0.189576925124282,0.150227190573836,1.26193483616473,0.206972235484143,0.490125846976259
"ENSG00000169371",170.70944119725,0.127314028531703,0.185964933096947,0.684613095659988,0.49358810108522,0.733800357359155
"ENSG00000169372",257.088975294121,-0.0884074162176145,0.140944304506899,-0.627250718125236,0.530494902161149,0.758590919369925
"ENSG00000169375",2121.33101014295,0.0886624881847918,0.162643603003005,0.545133571488538,0.5856616547734,0.793188172889931
"ENSG00000169379",563.832985309516,0.233514980793003,0.24265397551333,0.962337337762575,0.335880179153451,0.615013009473058
"ENSG00000169385",22.4101993500135,-0.987296819761841,0.321520574828676,-3.07071116766922,0.00213549619479409,0.056435925348981
"ENSG00000169397",7.19601277649079,-0.517776566067111,0.48770507661994,-1.06165916839657,0.288390442192721,0.571869132670133
"ENSG00000169398",2433.7606265543,0.0511909281511643,0.134355277639633,0.381011665864501,0.70319459218913,0.859413737641255
"ENSG00000169403",412.717238648748,-0.454025334719837,0.479545760180539,-0.946782085090079,0.34374983242568,0.621399518859037
"ENSG00000169410",794.749965825935,0.466369622730025,0.160118716475796,2.91264902064414,0.00358377156841225,0.0730996568790728
"ENSG00000169413",111.68492930499,0.95007302607838,0.575279133189308,1.65149919624451,0.0986366847394935,0.351322517391977
"ENSG00000169418",154.448999972788,0.203525817113733,0.531714635827751,0.382772644196435,0.701888346347897,0.858774248890189
"ENSG00000169427",6.40957513573456,1.28628030718235,0.819906923504507,1.56881259361055,0.116691613089012,0.378839442168006
"ENSG00000169429",283.885748453064,0.1205300138415,0.705832517993046,0.170762908719782,NA,NA
"ENSG00000169432",145.124830989922,-0.163556882263069,0.397552345297339,-0.411409677738766,0.680772158775159,0.847263041510172
"ENSG00000169435",173.080843806679,0.183493713848108,0.540711046700333,0.339356325282922,0.734341315842532,0.876094381455262
"ENSG00000169436",99.6139968176512,1.2201812466806,0.765508724672327,1.59394819073146,0.11094763949885,0.369861817802197
"ENSG00000169439",3765.37863369376,0.93977768570847,0.526600754215386,1.78461135534965,0.0743243782550426,0.308504420935725
"ENSG00000169442",136.803127791922,0.896858463576832,0.698170150250786,1.28458437138093,0.198937562922586,0.481151688921157
"ENSG00000169446",969.679386471533,-0.0663988235215268,0.167591998660226,-0.396193279227745,0.691962448928758,0.853944502796025
"ENSG00000169469",2116.99743792892,-1.60451591466775,0.820950589509744,-1.95446100553498,0.0506467221156459,0.255049119129329
"ENSG00000169474",752.096401397243,-1.47262896250554,0.919891192651508,-1.60087298831595,0.109405053429352,0.367492392281085
"ENSG00000169490",442.368451610968,0.231711756353694,0.16175345153518,1.43249961070104,0.152000889444381,0.42578989684648
"ENSG00000169495",9.24074283974347,1.43897734048502,0.506806309199034,2.83930431481646,0.00452120163370845,0.0827449030492098
"ENSG00000169499",992.553353736608,0.254409223067912,0.272064720724312,0.935105523386508,0.349733920352205,0.626239488881517
"ENSG00000169504",7441.60660942604,0.668234583571256,0.251862889937655,2.65316809370633,0.0079740149548743,0.106169930413179
"ENSG00000169507",41.1416986464528,1.41502991471212,0.478713377915664,2.95590217443518,0.00311755954567708,0.0676437783791308
"ENSG00000169508",595.513113310782,0.185280261588239,0.31491529762125,0.588349511718788,0.556297718857333,0.774417150098534
"ENSG00000169509",357.405343709275,-1.24140323884326,0.712207865787435,-1.74303500210677,0.0813275009364738,0.322240838257694
"ENSG00000169515",205.362676077543,0.0556609923114231,0.394100442187726,0.141235548994663,0.887683863500213,0.952422332481192
"ENSG00000169519",736.121927775772,0.167208025928072,0.200860373726892,0.832459000377162,0.4051499111864,0.669766881647694
"ENSG00000169548",11.7311483437742,1.30933677738706,0.807637122050015,1.62119439738429,0.104975953961784,0.360608015823849
"ENSG00000169550",860.140309389036,0.131391482507181,0.499202865842819,0.263202580548788,0.792394441919196,0.906065149052241
"ENSG00000169551",4.99086892487696,1.3613575110579,0.986984213705173,1.37931031940959,0.167799096189037,0.443987298192994
"ENSG00000169554",2839.52810969664,0.556673384668259,0.358387466746948,1.55327246714606,0.120358055043934,0.384444287049492
"ENSG00000169562",13.3150854927077,-0.113921530773329,0.742892798063177,-0.153348546479839,0.878123418814434,0.947603125290645
"ENSG00000169564",899.876527306642,-0.675075531972619,0.364040143910053,-1.85439859659932,0.0636821554476151,0.284879823211091
"ENSG00000169567",2276.72310127609,-0.103025131387651,0.216436808129413,-0.476005593863912,0.634070392694754,0.82235190826648
"ENSG00000169570",422.218294051537,-0.259870486640417,0.211943521918511,-1.22613083093114,0.220149445368876,0.505449990906363
"ENSG00000169583",73.9351899964035,-2.07503339645495,0.760697998845646,-2.72780183410998,0.00637578975575704,0.0960000290235101
"ENSG00000169592",434.744954239833,-0.169684121588627,0.231174896423561,-0.734007559703758,0.46294413070112,0.712293152147759
"ENSG00000169594",2979.72086221874,0.359065417885404,0.474737147593366,0.756345737226697,0.449441932611759,0.702683052904628
"ENSG00000169598",97.5313156876767,0.158684104793901,0.276650543069288,0.573590433018446,0.566244987236537,0.780889886306521
"ENSG00000169599",234.034780699814,0.00813033589078093,0.237507301709452,0.0342319407961905,0.972692196387868,0.988123958515075
"ENSG00000169604",5145.01980496841,0.615343305906888,0.287441020208944,2.14076371375104,0.0322930975493477,0.207893833741358
"ENSG00000169605",4.20905216133917,1.20074417986327,0.910968261401647,1.31809661295528,0.187471308203664,0.467739042546615
"ENSG00000169607",211.966007375228,-0.0643141822513482,0.309263940383252,-0.207958878657653,0.835261075448816,0.927265606613301
"ENSG00000169609",240.038591003992,0.235838311936264,0.209646039680027,1.12493568824965,0.260616287575382,0.546452181714206
"ENSG00000169612",81.2483613618775,-0.450736406309038,0.26097050505682,-1.72715459247359,0.0841399032857914,0.327231391476571
"ENSG00000169618",4.22442232913885,1.7143284193758,0.991169132944842,1.72960230741084,0.0837013535183979,0.326799990970803
"ENSG00000169621",568.523703286558,-0.0478925951419149,0.230777199890022,-0.20752741243389,0.835597986604901,0.927398781691274
"ENSG00000169629",135.270800588501,-0.158067384557988,0.460741533671047,-0.343071707251038,0.731544515224705,0.874131719873367
"ENSG00000169635",163.99194087885,-0.165047669303681,0.333689370236462,-0.494614704647988,0.620872120401996,0.813755679633969
"ENSG00000169641",2799.38623166147,0.212417128580805,0.162418436715023,1.30783877050552,0.190928000926086,0.471784251680369
"ENSG00000169660",184.69087907651,0.138759348856254,0.31281282114056,0.443585874614466,0.657342020104127,0.835590539146145
"ENSG00000169676",5.05356338267242,0.702256728478708,0.821247580189289,0.855109647101602,0.392490449411344,0.66007277132558
"ENSG00000169679",510.830688090708,-0.00437256761041675,0.291420588767954,-0.0150043194576703,0.988028734342102,0.994445519061893
